,index,forecast_sales,country,stockCode
3,2012-03-31,3.300108889655724,EIRE,82581
4,2012-04-30,10.175022614893901,EIRE,82581
5,2012-05-31,6.8593832729391124e-06,EIRE,82581
0,2011-12-31,6.30006749302151,EIRE,82583
1,2012-01-31,7.069667364856258e-05,EIRE,82583
2,2012-02-29,5.328893590261785e-05,EIRE,82583
3,2012-03-31,5.830368849712997e-05,EIRE,82583
4,2012-04-30,12.600054988934959,EIRE,82583
5,2012-05-31,2.4706070600455377e-05,EIRE,82583
0,2012-01-31,22.499962676651307,EIRE,84378
1,2012-02-29,31.249988351218573,EIRE,84378
2,2012-03-31,29.999933722296724,EIRE,84378
3,2012-04-30,15.00002808353536,EIRE,84378
4,2012-05-31,7.4999975439216655,EIRE,84378
5,2012-06-30,14.999977297808337,EIRE,84378
0,2011-12-31,7.499908101616876,EIRE,84580
1,2012-01-31,7.49996161811647,EIRE,84580
2,2012-02-29,2.283943833703006e-05,EIRE,84580
3,2012-03-31,4.8690547730601e-05,EIRE,84580
4,2012-04-30,5.536299810060541e-05,EIRE,84580
5,2012-05-31,7.499942429495461,EIRE,84580
0,2011-12-31,10.199610267041512,EIRE,84832
1,2012-01-31,-0.00024726541160102755,EIRE,84832
2,2012-02-29,5.100174519312324,EIRE,84832
3,2012-03-31,5.100109800972843,EIRE,84832
4,2012-04-30,0.0002163823030860712,EIRE,84832
5,2012-05-31,5.100256798253268,EIRE,84832
0,2011-12-31,7.500012823105048,EIRE,84836
1,2012-01-31,7.647543409206037e-06,EIRE,84836
2,2012-02-29,7.500000802313327,EIRE,84836
3,2012-03-31,7.499995956086791,EIRE,84836
4,2012-04-30,7.500010832930462,EIRE,84836
5,2012-05-31,14.999989662079965,EIRE,84836
0,2011-12-31,19.53879220748874,EIRE,84879
1,2012-01-31,12.202849900021878,EIRE,84879
2,2012-02-29,38.68720363765945,EIRE,84879
3,2012-03-31,38.09401931408659,EIRE,84879
4,2012-04-30,30.759780213952652,EIRE,84879
5,2012-05-31,50.4730580080779,EIRE,84879
0,2011-12-31,-6.456016745627789,EIRE,84880
1,2012-01-31,-5.333039613859821,EIRE,84880
2,2012-02-29,4.708264517727262,EIRE,84880
3,2012-03-31,23.67813934110982,EIRE,84880
4,2012-04-30,0.34649841102360845,EIRE,84880
5,2012-05-31,46.7028586883372,EIRE,84880
0,2011-12-31,14.999945497433595,EIRE,84946
1,2012-01-31,7.500088614305107,EIRE,84946
2,2012-02-29,-3.1799078636041145e-05,EIRE,84946
3,2012-03-31,7.500173674329939,EIRE,84946
4,2012-04-30,2.089536372373857e-05,EIRE,84946
5,2012-05-31,0.00012520351219968973,EIRE,84946
0,2011-12-31,19.79998701463771,EIRE,84949
1,2012-01-31,1.2019191216516845e-05,EIRE,84949
2,2012-02-29,4.949914857553018,EIRE,84949
3,2012-03-31,-1.375833019334749e-05,EIRE,84949
4,2012-04-30,3.135235482698562e-05,EIRE,84949
5,2012-05-31,-2.5834904326949015e-05,EIRE,84949
0,2011-12-31,16.696909751121932,EIRE,84969
1,2012-01-31,4.08970501295228,EIRE,84969
2,2012-02-29,4.232035656131744,EIRE,84969
3,2012-03-31,17.12561461388861,EIRE,84969
4,2012-04-30,17.267788739147193,EIRE,84969
5,2012-05-31,4.660834257756271,EIRE,84969
0,2011-12-31,-10.136498208150083,EIRE,84987
1,2012-01-31,-26.42629732664052,EIRE,84987
2,2012-02-29,-7.91656584862717,EIRE,84987
3,2012-03-31,-24.20647385611181,EIRE,84987
4,2012-04-30,-23.096417809967797,EIRE,84987
5,2012-05-31,12.813580152536783,EIRE,84987
0,2012-01-31,0.6544008346379151,EIRE,84991
1,2012-02-29,-4.645533733760757,EIRE,84991
2,2012-03-31,23.055556497189084,EIRE,84991
3,2012-04-30,-2.039324858151396,EIRE,84991
4,2012-05-31,19.05946269687263,EIRE,84991
5,2012-06-30,7.154154736407637,EIRE,84991
0,2012-01-31,26.400888231269903,EIRE,84992
1,2012-02-29,13.200059121474535,EIRE,84992
2,2012-03-31,19.800314864355695,EIRE,84992
3,2012-04-30,0.000325334500249852,EIRE,84992
4,2012-05-31,13.200371050361195,EIRE,84992
5,2012-06-30,26.400513682085524,EIRE,84992
0,2011-12-31,188.58455930864474,EIRE,85048
1,2012-01-31,136.2714107520947,EIRE,85048
2,2012-02-29,131.4855486736405,EIRE,85048
3,2012-03-31,126.6846152290856,EIRE,85048
4,2012-04-30,121.93874215777822,EIRE,85048
5,2012-05-31,141.1387336381157,EIRE,85048
0,2012-01-31,15.081040609818722,EIRE,85053
1,2012-02-29,33.40845506125273,EIRE,85053
2,2012-03-31,26.53616602156564,EIRE,85053
3,2012-04-30,25.963398160127397,EIRE,85053
4,2012-05-31,31.69116167565276,EIRE,85053
5,2012-06-30,18.51816872578203,EIRE,85053
0,2012-01-31,19.616034047486117,EIRE,85178
1,2012-02-29,15.594765497581719,EIRE,85178
2,2012-03-31,11.572683833334203,EIRE,85178
3,2012-04-30,26.301621656524972,EIRE,85178
4,2012-05-31,11.029858151865735,EIRE,85178
5,2012-06-30,18.258286070606935,EIRE,85178
0,2012-01-31,80.25522591311977,EIRE,15056BL
1,2012-02-29,44.61726069800797,EIRE,15056BL
2,2012-03-31,8.896388636021854,EIRE,15056BL
3,2012-04-30,44.65715423418327,EIRE,15056BL
4,2012-05-31,35.7367960694211,EIRE,15056BL
5,2012-06-30,8.928450411080682,EIRE,15056BL
0,2011-12-31,-11.995086242840493,EIRE,15056N
1,2012-01-31,34.63181433433148,EIRE,15056N
2,2012-02-29,51.366140776654646,EIRE,15056N
3,2012-03-31,2.557336074208795,EIRE,15056N
4,2012-04-30,22.14074990769219,EIRE,15056N
5,2012-05-31,68.55844787500372,EIRE,15056N
0,2011-12-31,17.275833479277022,EIRE,47591D
1,2012-01-31,-27.17722718696459,EIRE,47591D
2,2012-02-29,-13.134815980673999,EIRE,47591D
3,2012-03-31,-6.8903333827139885,EIRE,47591D
4,2012-04-30,-4.544229186047902,EIRE,47591D
5,2012-05-31,5.59960330850907,EIRE,47591D
0,2011-12-31,44.9970101297683,EIRE,84029E
1,2012-01-31,65.39967435045338,EIRE,84029E
2,2012-02-29,-0.010149315011631188,EIRE,84029E
3,2012-03-31,-0.006852522831163554,EIRE,84029E
4,2012-04-30,0.0073601146138848605,EIRE,84029E
5,2012-05-31,0.010274186137579022,EIRE,84029E
0,2012-01-31,3.741040670135476e-06,EIRE,84031A
1,2012-02-29,3.6335306585755234e-07,EIRE,84031A
2,2012-03-31,5.334531113732055e-06,EIRE,84031A
3,2012-04-30,1.9914189923753156e-06,EIRE,84031A
4,2012-05-31,2.178953468323641e-06,EIRE,84031A
5,2012-06-30,3.486191742396727e-06,EIRE,84031A
0,2011-12-31,21.97588658999058,EIRE,84509A
1,2012-01-31,7.859317971423712,EIRE,84509A
2,2012-02-29,8.74271232966188,EIRE,84509A
3,2012-03-31,2.1261321100938204,EIRE,84509A
4,2012-04-30,3.0095814687593734,EIRE,84509A
5,2012-05-31,3.892982188969798,EIRE,84509A
0,2012-01-31,14.9999951389414,EIRE,84509B
1,2012-02-29,1.0867789513646642e-05,EIRE,84509B
2,2012-03-31,1.5200214440902471e-05,EIRE,84509B
3,2012-04-30,1.9177077927423625e-05,EIRE,84509B
4,2012-05-31,7.50000076447148,EIRE,84509B
5,2012-06-30,5.343605034902055e-06,EIRE,84509B
0,2012-01-31,22.500005020732353,EIRE,84509G
1,2012-02-29,11.249998447252867,EIRE,84509G
2,2012-03-31,3.417290027840636e-06,EIRE,84509G
3,2012-04-30,7.998952638033074e-06,EIRE,84509G
4,2012-05-31,7.499999004902159,EIRE,84509G
5,2012-06-30,15.000003995821125,EIRE,84509G
0,2011-12-31,12.49999962206838,EIRE,84510A
1,2012-01-31,-1.0998822750352133e-06,EIRE,84510A
2,2012-02-29,6.249999255388081,EIRE,84510A
3,2012-03-31,-1.3527830988735445e-06,EIRE,84510A
4,2012-04-30,4.7231506350442487e-07,EIRE,84510A
5,2012-05-31,-3.151496867914716e-07,EIRE,84510A
0,2012-01-31,17.099423852065634,EIRE,84970L
1,2012-02-29,-0.0010347410713951177,EIRE,84970L
2,2012-03-31,-0.0009291835440858875,EIRE,84970L
3,2012-04-30,-0.0008469491990430456,EIRE,84970L
4,2012-05-31,-0.000740263507588601,EIRE,84970L
5,2012-06-30,5.698875173421437,EIRE,84970L
0,2012-01-31,-1.9276313649285726e-05,EIRE,84993A
1,2012-02-29,-3.475787169593403e-05,EIRE,84993A
2,2012-03-31,-6.537842446352471e-05,EIRE,84993A
3,2012-04-30,5.040084354439673,EIRE,84993A
4,2012-05-31,-6.983224506162955e-05,EIRE,84993A
5,2012-06-30,1.4442314770768405e-05,EIRE,84993A
0,2012-01-31,20.943819729440012,EIRE,85014B
1,2012-02-29,0.5042988959799395,EIRE,85014B
2,2012-03-31,12.790113002833941,EIRE,85014B
3,2012-04-30,-4.678158263766079,EIRE,85014B
4,2012-05-31,25.45497009132741,EIRE,85014B
5,2012-06-30,13.935301062226868,EIRE,85014B
0,2011-12-31,19.49594144042622,EIRE,85099B
1,2012-01-31,-0.003839820071561917,EIRE,85099B
2,2012-02-29,21.445232229489562,EIRE,85099B
3,2012-03-31,38.99959921867498,EIRE,85099B
4,2012-04-30,10.3976415046131,EIRE,85099B
5,2012-05-31,14.625031472947482,EIRE,85099B
0,2012-01-31,53.093464909509535,EIRE,85123A
1,2012-02-29,61.94505327153981,EIRE,85123A
2,2012-03-31,79.64518650927074,EIRE,85123A
3,2012-04-30,17.695612648802395,EIRE,85123A
4,2012-05-31,115.04620858327625,EIRE,85123A
5,2012-06-30,70.79319235147219,EIRE,85123A
0,2011-12-31,11.867266965040905,EIRE,85232D
1,2012-01-31,4.825017775105845,EIRE,85232D
2,2012-02-29,27.487523751995163,EIRE,85232D
3,2012-03-31,5.596269405262912,EIRE,85232D
4,2012-04-30,-1.4428586357077613,EIRE,85232D
5,2012-05-31,6.368371841737958,EIRE,85232D
0,2012-01-31,5.000031098741577,France,20676
1,2012-02-29,44.999937365042854,France,20676
2,2012-03-31,14.99996986441938,France,20676
3,2012-04-30,-6.801847547954765e-05,France,20676
4,2012-05-31,15.000137065708948,France,20676
5,2012-06-30,14.999824303624424,France,20676
0,2011-12-31,62.441235900887065,France,20679
1,2012-01-31,89.26984668736507,France,20679
2,2012-02-29,71.46866621996777,France,20679
3,2012-03-31,44.622144843300966,France,20679
4,2012-04-30,17.83273773568829,France,20679
5,2012-05-31,17.88843370112488,France,20679
0,2012-01-31,97.03264029174026,France,20682
1,2012-02-29,19.31455892230212,France,20682
2,2012-03-31,67.90530725042,France,20682
3,2012-04-30,19.620071685528302,France,20682
4,2012-05-31,29.855860406466743,France,20682
5,2012-06-30,19.555271934040398,France,20682
0,2011-12-31,133.37168619892367,France,20685
1,2012-01-31,24.152447536967195,France,20685
2,2012-02-29,53.42414373555165,France,20685
3,2012-03-31,101.88270237264234,France,20685
4,2012-04-30,12.765012119005036,France,20685
5,2012-05-31,82.5582624011752,France,20685
0,2012-01-31,42.88119658439145,France,20712
1,2012-02-29,42.70549303296783,France,20712
2,2012-03-31,71.7792232306538,France,20712
3,2012-04-30,32.60303253017027,France,20712
4,2012-05-31,63.626363983133224,France,20712
5,2012-06-30,64.10101795835317,France,20712
0,2012-01-31,46.750024945433395,France,20719
1,2012-02-29,16.99998904233194,France,20719
2,2012-03-31,17.000005592051984,France,20719
3,2012-04-30,4.25001291482662,France,20719
4,2012-05-31,12.750020498727666,France,20719
5,2012-06-30,17.0000125580684,France,20719
0,2012-01-31,38.24990326260108,France,20724
1,2012-02-29,21.24985998712647,France,20724
2,2012-03-31,34.000401973472215,France,20724
3,2012-04-30,4.249894746416739,France,20724
4,2012-05-31,38.249616534294695,France,20724
5,2012-06-30,25.49897688213785,France,20724
0,2012-01-31,49.877995069854876,France,20726
1,2012-02-29,24.660186258403606,France,20726
2,2012-03-31,58.02195474627512,France,20726
3,2012-04-30,64.9732485658424,France,20726
4,2012-05-31,105.75689091965103,France,20726
5,2012-06-30,88.79659729830205,France,20726
0,2011-12-31,55.65145701550563,France,20749
1,2012-01-31,55.62807398050759,France,20749
2,2012-02-29,79.53821741325412,France,20749
3,2012-03-31,31.786421946952867,France,20749
4,2012-04-30,31.782408640375344,France,20749
5,2012-05-31,15.883926796350366,France,20749
0,2012-01-31,229.3152675969841,France,20750
1,2012-02-29,166.65973835332187,France,20750
2,2012-03-31,79.40136166370567,France,20750
3,2012-04-30,79.49127556930083,France,20750
4,2012-05-31,39.764697291685465,France,20750
5,2012-06-30,119.4577172772141,France,20750
0,2011-12-31,-2.361221930671242,France,20975
1,2012-01-31,13.626065731784607,France,20975
2,2012-02-29,6.212859371227512,France,20975
3,2012-03-31,-1.1998249686179667,France,20975
4,2012-04-30,-8.612371878206497,France,20975
5,2012-05-31,7.374706027591149,France,20975
0,2011-12-31,32.41773246149778,France,20979
1,2012-01-31,31.873042632742905,France,20979
2,2012-02-29,31.32829636023107,France,20979
3,2012-03-31,50.783803240422216,France,20979
4,2012-04-30,30.239193488697268,France,20979
5,2012-05-31,29.694662245971124,France,20979
0,2011-12-31,10.199963204321698,France,20981
1,2012-01-31,-3.0193015912338694e-05,France,20981
2,2012-02-29,15.29996152526099,France,20981
3,2012-03-31,15.299998992147987,France,20981
4,2012-04-30,10.199973214964928,France,20981
5,2012-05-31,5.099976508255137,France,20981
0,2011-12-31,10.625011464459487,France,20983
1,2012-01-31,1.5769315595548505e-05,France,20983
2,2012-02-29,15.299995907867766,France,20983
3,2012-03-31,5.100011570722748,France,20983
4,2012-04-30,5.0999850444182275,France,20983
5,2012-05-31,20.39999567199115,France,20983
0,2012-01-31,15.110559714602275,France,21035
1,2012-02-29,-11.200297647100818,France,21035
2,2012-03-31,-0.4864403551392469,France,21035
3,2012-04-30,17.626639206046423,France,21035
4,2012-05-31,25.81511082185002,France,21035
5,2012-06-30,-10.246628246193477,France,21035
0,2012-01-31,30.55267302357334,France,21080
1,2012-02-29,40.74930657978236,France,21080
2,2012-03-31,50.92086787762869,France,21080
3,2012-04-30,20.409208037952517,France,21080
4,2012-05-31,25.494222507805322,France,21080
5,2012-06-30,61.16077551432794,France,21080
0,2012-01-31,27.30660312299596,France,21086
1,2012-02-29,34.58183885591452,France,21086
2,2012-03-31,45.761283531837606,France,21086
3,2012-04-30,6.238439157323729,France,21086
4,2012-05-31,36.92213310869571,France,21086
5,2012-06-30,40.299805371031184,France,21086
0,2012-01-31,30.600422366177668,France,21094
1,2012-02-29,40.840781257780186,France,21094
2,2012-03-31,66.29873907984982,France,21094
3,2012-04-30,5.106193034419981,France,21094
4,2012-05-31,40.80620978354267,France,21094
5,2012-06-30,40.81374895279864,France,21094
0,2011-12-31,75.14111870527012,France,21121
1,2012-01-31,45.199106511474945,France,21121
2,2012-02-29,60.00041208090959,France,21121
3,2012-03-31,89.9690564732872,France,21121
4,2012-04-30,44.99201446547248,France,21121
5,2012-05-31,60.10494586618234,France,21121
0,2011-12-31,45.0723679958751,France,21122
1,2012-01-31,29.382660687558122,France,21122
2,2012-02-29,58.66326812907118,France,21122
3,2012-03-31,72.95724481973636,France,21122
4,2012-04-30,12.238417020022602,France,21122
5,2012-05-31,41.54417571068271,France,21122
0,2011-12-31,29.998474788202564,France,21123
1,2012-01-31,-0.0013264647995629986,France,21123
2,2012-02-29,15.001198037927615,France,21123
3,2012-03-31,-0.0028871683102593693,France,21123
4,2012-04-30,-0.003168737128367738,France,21123
5,2012-05-31,-0.0033225610150147133,France,21123
0,2011-12-31,80.60204654790095,France,21124
1,2012-01-31,34.10424869245783,France,21124
2,2012-02-29,77.61933189626102,France,21124
3,2012-03-31,76.12364011071901,France,21124
4,2012-04-30,29.625446169852932,France,21124
5,2012-05-31,28.133601573157943,France,21124
0,2011-12-31,7.500162269237348,France,21125
1,2012-01-31,0.00010928759833017665,France,21125
2,2012-02-29,15.000194674175322,France,21125
3,2012-03-31,9.53258580063121e-05,France,21125
4,2012-04-30,6.768915489274718e-05,France,21125
5,2012-05-31,7.911369762148013e-05,France,21125
0,2011-12-31,22.50000634624874,France,21137
1,2012-01-31,45.00000559398276,France,21137
2,2012-02-29,2.6873677114735983e-06,France,21137
3,2012-03-31,29.999999155244105,France,21137
4,2012-04-30,8.188547051091177e-06,France,21137
5,2012-05-31,7.499998611768596,France,21137
0,2012-01-31,6.2500444739168675,France,21154
1,2012-02-29,6.250008703866517,France,21154
2,2012-03-31,1.249990445878229,France,21154
3,2012-04-30,-7.489052288534026e-06,France,21154
4,2012-05-31,12.499966013388871,France,21154
5,2012-06-30,-3.482584129876898e-05,France,21154
0,2012-01-31,54.58890673618798,France,21156
1,2012-02-29,23.37789470757373,France,21156
2,2012-03-31,7.765769096843165,France,21156
3,2012-04-30,23.37668548833515,France,21156
4,2012-05-31,78.0119404332609,France,21156
5,2012-06-30,15.629127253106176,France,21156
0,2011-12-31,17.392405419453404,France,21210
1,2012-01-31,8.692890482901008,France,21210
2,2012-02-29,8.688729886958154,France,21210
3,2012-03-31,34.7929400745615,France,21210
4,2012-04-30,-0.008053411237632702,France,21210
5,2012-05-31,26.09304871992022,France,21210
0,2012-01-31,33.00001382018154,France,21212
1,2012-02-29,52.80000738195464,France,21212
2,2012-03-31,59.400034745134185,France,21212
3,2012-04-30,13.20001873272803,France,21212
4,2012-05-31,51.24000714364853,France,21212
5,2012-06-30,19.80000170364024,France,21212
0,2011-12-31,13.199995134924027,France,21213
1,2012-01-31,6.599950640850069,France,21213
2,2012-02-29,6.60004836213357,France,21213
3,2012-03-31,6.600002335771751,France,21213
4,2012-04-30,6.929328577598426e-06,France,21213
5,2012-05-31,13.200021680092988,France,21213
0,2011-12-31,23.8000476658627,France,21238
1,2012-01-31,17.000042076600995,France,21238
2,2012-02-29,3.4000244643729527,France,21238
3,2012-03-31,30.60001690268786,France,21238
4,2012-04-30,6.800008361444094,France,21238
5,2012-05-31,13.599997708131049,France,21238
0,2012-01-31,-1.4961694005221506,France,21239
1,2012-02-29,-1.182368781097514,France,21239
2,2012-03-31,22.93143251343385,France,21239
3,2012-04-30,-3.954878200211791,France,21239
4,2012-05-31,9.958942052937218,France,21239
5,2012-06-30,17.072743997553875,France,21239
0,2012-01-31,3.3999918469024175,France,21240
1,2012-02-29,3.400003508399732,France,21240
2,2012-03-31,20.400014999398206,France,21240
3,2012-04-30,3.399993040311738,France,21240
4,2012-05-31,13.599979086927554,France,21240
5,2012-06-30,23.800020830902092,France,21240
0,2012-01-31,20.280995416555065,France,21242
1,2012-02-29,20.27956479635386,France,21242
2,2012-03-31,20.279675551879127,France,21242
3,2012-04-30,6.76052633659911,France,21242
4,2012-05-31,13.519968947795027,France,21242
5,2012-06-30,27.039934839051334,France,21242
0,2012-01-31,6.7597563124884505,France,21243
1,2012-02-29,6.759851139085255,France,21243
2,2012-03-31,33.8000423408722,France,21243
3,2012-04-30,6.759980881170773,France,21243
4,2012-05-31,33.80017156581706,France,21243
5,2012-06-30,13.52007013604368,France,21243
0,2011-12-31,8.85000357667827,France,21249
1,2012-01-31,8.8499992713563,France,21249
2,2012-02-29,-1.2153376971468788e-07,France,21249
3,2012-03-31,8.85000533652692,France,21249
4,2012-04-30,-4.3421230166984515e-06,France,21249
5,2012-05-31,8.84999708683901,France,21249
0,2011-12-31,11.667429703371905,France,21426
1,2012-01-31,5.367406834310746,France,21426
2,2012-02-29,5.367441621142779,France,21426
3,2012-03-31,5.367434726753741,France,21426
4,2012-04-30,5.367421037287036,France,21426
5,2012-05-31,5.3674103761510885,France,21426
0,2011-12-31,21.0383403660297,France,21429
1,2012-01-31,14.934190168803894,France,21429
2,2012-02-29,8.826849680086294,France,21429
3,2012-03-31,2.718600442323175,France,21429
4,2012-04-30,3.2133176373832972,France,21429
5,2012-05-31,-2.8927277440975114,France,21429
0,2011-12-31,14.999925121791946,France,21439
1,2012-01-31,-8.377469426434914e-05,France,21439
2,2012-02-29,7.499982583275438,France,21439
3,2012-03-31,7.500027350090791,France,21439
4,2012-04-30,3.9276796432119454e-05,France,21439
5,2012-05-31,7.500019824867213,France,21439
0,2011-12-31,7.693149383539569,France,21499
1,2012-01-31,2.4077061895983234,France,21499
2,2012-02-29,2.372223245194476,France,21499
3,2012-03-31,2.3367152104871556,France,21499
4,2012-04-30,2.3012610094371277,France,21499
5,2012-05-31,2.2657456050440805,France,21499
0,2011-12-31,5.2500020307618716,France,21500
1,2012-01-31,-4.748603288362574e-07,France,21500
2,2012-02-29,1.1121751652964917e-07,France,21500
3,2012-03-31,-1.3170543895490994e-06,France,21500
4,2012-04-30,-2.1441400563926294e-06,France,21500
5,2012-05-31,-5.664372402236495e-07,France,21500
0,2011-12-31,6.750215486542174,France,21524
1,2012-01-31,41.70007243460813,France,21524
2,2012-02-29,7.950162112173906,France,21524
3,2012-03-31,65.50015838273171,France,21524
4,2012-04-30,0.0001488357332775081,France,21524
5,2012-05-31,31.75026185109537,France,21524
0,2012-01-31,7.649996873959317,France,21558
1,2012-02-29,15.300002462746411,France,21558
2,2012-03-31,-1.3136968632920798e-06,France,21558
3,2012-04-30,6.157174290422063e-06,France,21558
4,2012-05-31,45.89999500965561,France,21558
5,2012-06-30,45.89999305850364,France,21558
0,2012-01-31,6.417037095573114,France,21559
1,2012-02-29,54.223701355739465,France,21559
2,2012-03-31,48.38086321296914,France,21559
3,2012-04-30,-3.278227707805627,France,21559
4,2012-05-31,82.77898630268011,France,21559
5,2012-06-30,130.31539613382006,France,21559
0,2012-01-31,15.29998700117115,France,21561
1,2012-02-29,22.949987934629952,France,21561
2,2012-03-31,15.299987850100832,France,21561
3,2012-04-30,-8.65230576962972e-06,France,21561
4,2012-05-31,7.649989769904112,France,21561
5,2012-06-30,38.24999190806457,France,21561
0,2012-01-31,43.19999554172374,France,21706
1,2012-02-29,9.900131099436786,France,21706
2,2012-03-31,9.899901279879355,France,21706
3,2012-04-30,-3.0412503235766053e-05,France,21706
4,2012-05-31,7.445587715082524e-05,France,21706
5,2012-06-30,9.899900537612092,France,21706
0,2012-01-31,96.62358443450879,France,21731
1,2012-02-29,118.86978083894321,France,21731
2,2012-03-31,147.23442452233846,France,21731
3,2012-04-30,69.55261114909875,France,21731
4,2012-05-31,99.3778438992019,France,21731
5,2012-06-30,97.94231876580899,France,21731
0,2012-01-31,21.32908198063288,France,21791
1,2012-02-29,-0.6468421379392844,France,21791
2,2012-03-31,29.87682850998019,France,21791
3,2012-04-30,7.903806578810684,France,21791
4,2012-05-31,-6.570935509097286,France,21791
5,2012-06-30,1.4532696267332152,France,21791
0,2011-12-31,20.625000313491164,France,21888
1,2012-01-31,7.499994408856351,France,21888
2,2012-02-29,-1.0847704680294612e-05,France,21888
3,2012-03-31,7.107443693143978e-06,France,21888
4,2012-04-30,-8.643880752945421e-06,France,21888
5,2012-05-31,1.103412852421215e-05,France,21888
